market,index_name,ticker,announce_date,effective_date,batch_id,security_name,event_type,inclusion,source,source_url,note,sector,treatment_group,matched_to_event_id
US,S&P500,HPE,2015-10-27,2015-11-02,sp500-20151102,Hewlett Packard Enterprise,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,HPQ spins off HPE [ 160 ],Information Technology,,
US,S&P500,GNW,2015-11-09,2015-11-18,sp500-20151118,Genworth Financial,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,GE spinning off Synchrony Financial [ 159 ],,,
US,S&P500,SYF,2015-11-09,2015-11-18,sp500-20151118,Synchrony Financial,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,GE spinning off Synchrony Financial [ 159 ],Financials,,
US,S&P500,SIAL,2015-11-12,2015-11-19,sp500-20151119,Sigma-Aldrich,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Sigma-Aldrich acquired by Merck KGaA (MKGAY) [ 158 ],,,
US,S&P500,ILMN,2015-11-12,2015-11-19,sp500-20151119,Illumina,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Sigma-Aldrich acquired by Merck KGaA (MKGAY) [ 158 ],,,
US,S&P500,CSC,2015-11-23,2015-12-01,sp500-20151201,Computer Sciences Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CSC spins off CSRA [ 157 ],,,
US,S&P500,CSRA,2015-11-23,2015-12-01,sp500-20151201,CSRA,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CSC spins off CSRA [ 157 ],,,
US,S&P500,ALTR,2015-12-22,2015-12-29,sp500-20151229,Altera,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ALTR taken over by INTC [ 155 ],,,
US,S&P500,CHD,2015-12-22,2015-12-29,sp500-20151229,Church & Dwight,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ALTR taken over by INTC [ 155 ],Consumer Staples,,
US,S&P500,FOSL,2015-12-28,2016-01-05,sp500-20160105,Fossil Group,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,WSH merges with TW (and renames to WLTW) [ 154 ],,,
US,S&P500,WLTW,2015-12-28,2016-01-05,sp500-20160105,Willis Towers Watson,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,WSH merges with TW (and renames to WLTW) [ 154 ],,,
US,S&P500,ACE,2016-01-15,2016-01-19,sp500-20160119,Chubb,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"EXR replaces ACE as ACE Ltd acquires Chubb and retains the CB ticker, giving up ACE [ 153 ]",,,
US,S&P500,EXR,2016-01-15,2016-01-19,sp500-20160119,Extra Space Storage,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"EXR replaces ACE as ACE Ltd acquires Chubb and retains the CB ticker, giving up ACE [ 153 ]",Real Estate,,
US,S&P500,BRCM,2016-01-22,2016-02-01,sp500-20160201,Broadcom Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,FRT replaces BRCM [ 152 ],,,
US,S&P500,PCP,2016-01-26,2016-02-01,sp500-20160201,Precision Castparts Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CFG replaces PCP [ 151 ],,,
US,S&P500,CFG,2016-01-26,2016-02-01,sp500-20160201,Citizens,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CFG replaces PCP [ 151 ],Financials,,
US,S&P500,FRT,2016-01-22,2016-02-01,sp500-20160201,Federal Realty Investment Trust,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,FRT replaces BRCM [ 152 ],Real Estate,,
US,S&P500,PCL,2016-02-16,2016-02-22,sp500-20160222,Plum Creek Timber,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,PCL taken over by WY [ 150 ],,,
US,S&P500,CXO,2016-02-16,2016-02-22,sp500-20160222,Concho Resources,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,PCL taken over by WY [ 150 ],,,
US,S&P500,CNX,2016-03-01,2016-03-04,sp500-20160304,Consol Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AWK replaces CNX [ 149 ],,,
US,S&P500,AWK,2016-03-01,2016-03-04,sp500-20160304,American Water Works,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AWK replaces CNX [ 149 ],Utilities,,
US,S&P500,GMCR,2016-03-04,2016-03-07,sp500-20160307,Keurig Green Mountain,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,JAB Holding Company acquired Keurig Green Mountain [ 148 ],,,
US,S&P500,UDR,2016-03-04,2016-03-07,sp500-20160307,UDR,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,JAB Holding Company acquired Keurig Green Mountain [ 148 ],Real Estate,,
US,S&P500,ESV,2016-03-24,2016-03-30,sp500-20160330,Ensco,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Centene acquired Health Net . [ 147 ],,,
US,S&P500,POM,2016-03-24,2016-03-30,sp500-20160330,Pepco Holdings,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Exelon acquired Pepco. [ 147 ],,,
US,S&P500,CNC,2016-03-24,2016-03-30,sp500-20160330,Centene Corporation,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Centene acquired Health Net . [ 147 ],Health Care,,
US,S&P500,HOLX,2016-03-24,2016-03-30,sp500-20160330,Hologic,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Exelon acquired Pepco. [ 147 ],,,
US,S&P500,CAM,2016-03-28,2016-04-04,sp500-20160404,Cameron International,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Schlumberger acquired Cameron [ 146 ],,,
US,S&P500,FL,2016-03-28,2016-04-04,sp500-20160404,Foot Locker,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Schlumberger acquired Cameron [ 146 ],,,
US,S&P500,UA,2016-04-08,2016-04-08,sp500-20160408,Under Armour (Class C),addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Under Armour distribution of second class of stock,,,
US,S&P500,THC,2016-04-07,2016-04-18,sp500-20160418,Tenet Healthcare,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Ulta replaces Tenet [ 145 ],,,
US,S&P500,ULTA,2016-04-07,2016-04-18,sp500-20160418,Ulta Beauty,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Ulta replaces Tenet [ 145 ],Consumer Discretionary,,
US,S&P500,GME,2016-04-25,2016-04-25,sp500-20160425,GameStop,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Global Payments is acquiring Heartland Payment Systems [ 144 ],,,
US,S&P500,GPN,2016-04-25,2016-04-25,sp500-20160425,Global Payments,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Global Payments is acquiring Heartland Payment Systems [ 144 ],Financials,,
US,S&P500,ADT,2016-04-26,2016-05-03,sp500-20160503,ADT,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ADT acquired by APO [ 143 ],,,
US,S&P500,AYI,2016-04-26,2016-05-03,sp500-20160503,Acuity Brands,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ADT acquired by APO [ 143 ],,,
US,S&P500,SNDK,2016-05-10,2016-05-13,sp500-20160513,SanDisk,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SNDK acquired by WDC [ 142 ],Information Technology,,
US,S&P500,ALK,2016-05-10,2016-05-13,sp500-20160513,Alaska Air Group,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SNDK acquired by WDC [ 142 ],,,
US,S&P500,TWC,2016-05-13,2016-05-18,sp500-20160518,Time Warner Cable,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TWC acquired by CHTR [ 141 ],,,
US,S&P500,DLR,2016-05-13,2016-05-18,sp500-20160518,Digital Realty,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TWC acquired by CHTR [ 141 ],Real Estate,,
US,S&P500,ARG,2016-05-18,2016-05-23,sp500-20160523,Airgas,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ARG acquired by Air Liquide [ 140 ],,,
US,S&P500,LKQ,2016-05-18,2016-05-23,sp500-20160523,LKQ Corporation,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ARG acquired by Air Liquide [ 140 ],,,
US,S&P500,CCE,2016-05-24,2016-05-31,sp500-20160531,Coca-Cola Enterprises,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CCE merging with European bottlers [ 139 ],,,
US,S&P500,AJG,2016-05-24,2016-05-31,sp500-20160531,Arthur J. Gallagher & Co.,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CCE merging with European bottlers [ 139 ],Financials,,
US,S&P500,BXLT,2016-05-27,2016-06-03,sp500-20160603,Baxalta,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SHPG acquiring BXLT [ 138 ],,,
US,S&P500,TDG,2016-05-27,2016-06-03,sp500-20160603,TransDigm Group,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SHPG acquiring BXLT [ 138 ],Industrials,,
US,S&P500,CVC,2016-06-21,2016-06-22,sp500-20160622,Cablevision Systems,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CVC acquired by Altice NV [ 137 ],,,
US,S&P500,FBHS,2016-06-21,2016-06-22,sp500-20160622,Fortune Brands Home & Security,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CVC acquired by Altice NV [ 137 ],,,
US,S&P500,GAS,2016-06-29,2016-07-01,sp500-20160701,AGL Resources,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,GAS acquired by SO [ 136 ],,,
US,S&P500,TE,2016-06-23,2016-07-01,sp500-20160701,TECO Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TE acquired by EMA [ 135 ],,,
US,S&P500,ALB,2016-06-23,2016-07-01,sp500-20160701,Albemarle Corporation,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TE acquired by EMA [ 135 ],Materials,,
US,S&P500,LNT,2016-06-29,2016-07-01,sp500-20160701,Alliant Energy Corp,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,GAS acquired by SO [ 136 ],Utilities,,
US,S&P500,CPGX,2016-06-23,2016-07-05,sp500-20160705,Columbia Pipeline Group,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CPGX acquired by TRP [ 135 ],,,
US,S&P500,FTV,2016-06-23,2016-07-05,sp500-20160705,Fortive Corp,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CPGX acquired by TRP [ 135 ],Industrials,,
US,S&P500,TYC,2016-08-25,2016-09-06,sp500-20160906,Tyco International,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TYC acquires JCI (and retains JCI ticker). [ 134 ],,,
US,S&P500,MTD,2016-08-25,2016-09-06,sp500-20160906,Mettler Toledo,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TYC acquires JCI (and retains JCI ticker). [ 134 ],Health Care,,
US,S&P500,EMC,2016-08-31,2016-09-08,sp500-20160908,EMC Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Dell acquires EMC [ 133 ],,,
US,S&P500,CHTR,2016-08-31,2016-09-08,sp500-20160908,Charter Communications,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Dell acquires EMC [ 133 ],Communication Services,,
US,S&P500,HOT,2016-09-10,2016-09-22,sp500-20160922,Starwood,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,MAR acquires HOT [ 132 ],,,
US,S&P500,COO,2016-09-10,2016-09-22,sp500-20160922,The Cooper Companies,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,MAR acquires HOT [ 132 ],Health Care,,
US,S&P500,DO,2016-09-27,2016-09-30,sp500-20160930,Diamond Offshore Drilling,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,COTY replaces DO [ 131 ],,,
US,S&P500,COTY,2016-09-27,2016-09-30,sp500-20160930,Coty,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,COTY replaces DO [ 131 ],,,
US,S&P500,AA,2016-11-01,2016-11-01,sp500-20161101,Alcoa,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AA spins off ARNC,,,
US,S&P500,ARNC,2016-11-01,2016-11-01,sp500-20161101,Arconic,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AA spins off ARNC,,,
US,S&P500,LM,2016-11-29,2016-12-02,sp500-20161202,Legg Mason,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 130 ],,,
US,S&P500,OI,2016-11-29,2016-12-02,sp500-20161202,Owens-Illinois,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 130 ],,,
US,S&P500,EVHC,2016-11-29,2016-12-02,sp500-20161202,Envision Healthcare,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 130 ],,,
US,S&P500,MAA,2016-11-29,2016-12-02,sp500-20161202,Mid-America Apartments,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 130 ],Real Estate,,
US,S&P500,STJ,2017-01-03,2017-01-05,sp500-20170105,St Jude Medical,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 100 & 500 constituent Abbott Laboratories (NYSE:ABT) acquired St. Jude Medical. [ 129 ],,,
US,S&P500,IDXX,2017-01-03,2017-01-05,sp500-20170105,Idexx Laboratories,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 100 & 500 constituent Abbott Laboratories (NYSE:ABT) acquired St. Jude Medical. [ 129 ],Health Care,,
US,S&P500,SE,2017-02-23,2017-02-28,sp500-20170228,Spectra Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SE acquired by ENB [ 128 ],,,
US,S&P500,INCY,2017-02-23,2017-02-28,sp500-20170228,Incyte,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,SE acquired by ENB [ 128 ],Health Care,,
US,S&P500,PBI,2017-02-23,2017-03-01,sp500-20170301,Pitney Bowes,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CBOE acquires BATS [ 128 ],,,
US,S&P500,CBOE,2017-02-23,2017-03-01,sp500-20170301,Cboe Holdings,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CBOE acquires BATS [ 128 ],Financials,,
US,S&P500,ENDP,2017-02-23,2017-03-02,sp500-20170302,Endo International,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,REG acquires EQY [ 128 ],,,
US,S&P500,REG,2017-02-23,2017-03-02,sp500-20170302,Regency Centers,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,REG acquires EQY [ 128 ],Real Estate,,
US,S&P500,LLTC,2017-03-06,2017-03-13,sp500-20170313,Linear Technology,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Analog Devices (NASD:ADI) acquired Linear Technology. [ 127 ],,,
US,S&P500,DISH,2017-03-06,2017-03-13,sp500-20170313,Dish Network,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Analog Devices (NASD:ADI) acquired Linear Technology. [ 127 ],,,
US,S&P500,HAR,2017-03-13,2017-03-16,sp500-20170316,Harman International,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Samsung Electronics acquired Harman International Industries. [ 126 ],,,
US,S&P500,SNPS,2017-03-13,2017-03-16,sp500-20170316,Synopsys,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Samsung Electronics acquired Harman International Industries. [ 126 ],Information Technology,,
US,S&P500,FSLR,2017-03-10,2017-03-20,sp500-20170320,First Solar,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 125 ],Information Technology,,
US,S&P500,FTR,2017-03-10,2017-03-20,sp500-20170320,Frontier Communications,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 125 ],,,
US,S&P500,URBN,2017-03-10,2017-03-20,sp500-20170320,Urban Outfitters,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 125 ],,,
US,S&P500,AMD,2017-03-10,2017-03-20,sp500-20170320,Advanced Micro Devices,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 125 ],Information Technology,,
US,S&P500,ARE,2017-03-10,2017-03-20,sp500-20170320,Alexandria Real Estate Equities,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 125 ],Real Estate,,
US,S&P500,RJF,2017-03-10,2017-03-20,sp500-20170320,Raymond James Financial,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 125 ],Financials,,
US,S&P500,SWN,2017-03-28,2017-04-04,sp500-20170404,Southwestern Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"HPE spins off Everett, merged with CSC to form DXC [ 123 ] [ 124 ]",,,
US,S&P500,DXC,2017-03-28,2017-04-04,sp500-20170404,DXC Technology,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"HPE spins off Everett, merged with CSC to form DXC [ 123 ] [ 124 ]",,,
US,S&P500,DNB,2017-03-29,2017-04-05,sp500-20170405,Dun & Bradstreet,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,IT acquiring CEB [ 122 ],,,
US,S&P500,IT,2017-03-29,2017-04-05,sp500-20170405,Gartner,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,IT acquiring CEB [ 122 ],Information Technology,,
US,S&P500,TGNA,2017-05-24,2017-06-02,sp500-20170602,Tegna,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TGNA spins off Cars.com [ 121 ],,,
US,S&P500,INFO,2017-05-24,2017-06-02,sp500-20170602,IHS Markit,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TGNA spins off Cars.com [ 121 ],,,
US,S&P500,MJN,2017-06-12,2017-06-19,sp500-20170619,Mead Johnson,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Reckitt Benckiser acquired Mead Johnson Nutrition. [ 120 ],,,
US,S&P500,R,2017-06-09,2017-06-19,sp500-20170619,Ryder System,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 119 ],,,
US,S&P500,TDC,2017-06-09,2017-06-19,sp500-20170619,Teradata,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 119 ],,,
US,S&P500,YHOO,2017-06-09,2017-06-19,sp500-20170619,Yahoo!,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,VZ acquired YHOO operations; remainder of YHOO converted to closed-end company known as Altaba . [ 119 ],,,
US,S&P500,ALGN,2017-06-09,2017-06-19,sp500-20170619,Align Technology,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 119 ],Health Care,,
US,S&P500,ANSS,2017-06-09,2017-06-19,sp500-20170619,Ansys,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization changes. [ 119 ],,,
US,S&P500,HLT,2017-06-09,2017-06-19,sp500-20170619,Hilton,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,VZ acquired YHOO operations; remainder of YHOO converted to closed-end company known as Altaba . [ 119 ],Consumer Discretionary,,
US,S&P500,RE,2017-06-12,2017-06-19,sp500-20170619,Everest Re,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Reckitt Benckiser acquired Mead Johnson Nutrition. [ 120 ],,,
US,S&P500,BHI,2017-06-30,2017-07-07,sp500-20170707,Baker Hughes,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Baker Hughes merged with GE Oil & Gas to form new company. [ 118 ],,,
US,S&P500,BKR,2017-06-30,2017-07-07,sp500-20170707,Baker Hughes,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Baker Hughes merged with GE Oil & Gas to form new company. [ 118 ],Energy,,
US,S&P500,BBBY,2017-07-19,2017-07-26,sp500-20170726,Bed Bath & Beyond,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],,,
US,S&P500,MNK,2017-07-19,2017-07-26,sp500-20170726,Mallinckrodt,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],,,
US,S&P500,MUR,2017-07-19,2017-07-26,sp500-20170726,Murphy Oil,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],,,
